id;address;categories;city;country;latitude;longitude;currency;menus.description;menus.name;name;postalCode;province
AVwdKHgSByjofQCxmGAL;1202 Kingwood Dr;Take Out Restaurants,Buffet Restaurants,healthcare provider,Restaurants,hearing instrument,Pizza;Kingwood;US;30.04884;-95.23827;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Cheese Pizza;Cici's Pizza;77339;TX
AVwdkiazkufWRAb57MdY;1 Dodgingtown Rd;Pizza,Italian Restaurants,Caterers,Restaurants,Pizza Place;Newtown;US;41.37498;-73.3445;USD;Cheese, sausage, pepperoni;Pizza;George's Pizza Restaurant;6470;CT
AVwdkiazkufWRAb57MdY;1 Dodgingtown Rd;Pizza,Italian Restaurants,Caterers,Restaurants,Pizza Place;Newtown;US;41.37498;-73.3445;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Ricco;George's Pizza Restaurant;6470;CT
AVwdKiet_7pvs4fz27Tp;219 S Sandusky Ave;Pizza Place;Bucyrus;US;40.807389;-82.975592;USD;beef, pizza sauce, onions and provolone cheese;Chicken Club Pizza;Mamas Pizza;44820;OH
AVwdKiet_7pvs4fz27Tp;219 S Sandusky Ave;Pizza Place;Bucyrus;US;40.807389;-82.975592;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Margherita Pizza;Mamas Pizza;44820;OH
AVwdKiet_7pvs4fz27Tp;219 S Sandusky Ave;Pizza Place;Bucyrus;US;40.807389;-82.975592;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Zesty Italian Pizza;Mamas Pizza;44820;OH
AVwdKjYK_7pvs4fz27di;23657 Lorain Rd;Restaurant;N Olmsted;US;41.432343;-81.88388;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Classic Cheese Pizza;Marco's Pizza;;OH
AVwdKjYK_7pvs4fz27di;23657 Lorain Rd;Restaurant;N Olmsted;US;41.432343;-81.88388;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Crispy Thin Cheese Pizza;Marco's Pizza;;OH
AVwdKjYK_7pvs4fz27di;23657 Lorain Rd;Restaurant;N Olmsted;US;41.432343;-81.88388;USD;Cheese, sausage, pepperoni;Side of Pizza Sauce;Marco's Pizza;;OH
AVwdkjzM_7pvs4fz7Mqn;2233 B 180a Kalakaua Ave;Restaurant;Honolulu;US;21.279272;-157.829139;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Chefs Daily Pizza;Il Lupino;96815;Hono
AVwdKoZh_7pvs4fz28SA;80 W Broadway Ave;Gift Shop;Jackson;US;43.47941394;-110.7637237;USD;beef, pizza sauce, onions and provolone cheese;Pizza By The Slice;Mangy Moose Emporium;83001;Jackson Hole
AVwdKrFL_7pvs4fz28uS;4550 Balfour Rd;Restaurant,Pizza Place;Brentwood;US;37.925106;-121.694046;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Cheese Pizza;Rico's Italian Pizza;94513;CA
AVwdKrfUIN2L1WUfs5d-;506 Boston Tpke;Restaurant,Restaurants,Pizza Place,Italian Restaurants,Pizza;Shrewsbury;US;42.276581;-71.718595;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Greek Pizza;Pepperoni Express;1545;MA
AVwdkWJBByjofQCxqYyp;100 W Higgins Rd;Winery, Steakhouse, and Wine Bar;Barrington;US;42.07349147;-88.18423033;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Flatbread Cheese Pizza;Cooper's Hawk Winery & Restaurant;60010;Fox Rv Vly Gn
AVwdL3SbByjofQCxmZpU;8616 Griffin Rd;Vegetarian / Vegan Restaurant,Salad Place,wich Place;Fort Lauderdale;US;26.063679;-80.261;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Cheese Pizza;Toss Up Salads;33328;Ft Lauderdale
AVwdL3SbByjofQCxmZpU;8616 Griffin Rd;Vegetarian / Vegan Restaurant,Salad Place,wich Place;Fort Lauderdale;US;26.063679;-80.261;USD;Cheese, sausage, pepperoni;Toss Up Pizza;Toss Up Salads;33328;Ft Lauderdale
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Chicago 7 Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD;beef, pizza sauce, onions and provolone cheese;Create Your Own Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Double Deckeroni Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD;Cheese, sausage, pepperoni;Hawaiian Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Royal Margherita Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD;beef, pizza sauce, onions and provolone cheese;The Classic Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdl7w0IN2L1WUfxV-P;4301 W 41st St;Restaurants,Beer & Ale,Pizza;Sioux Falls;US;43.51405;-96.77765;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Tuscan Chicken With Spinach Pizza;Old Chicago Pasta Pizza;57106;SD
AVwdL8MOkufWRAb53NJT;840 S Sepulveda;Restaurant;El Segundo;US;33.903157;-118.396069;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Cheese Pizza;North Italia - El Segundo;90245;CA
AVwdL8MOkufWRAb53NJT;840 S Sepulveda;Restaurant;El Segundo;US;33.903157;-118.396069;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Daily Pizza;North Italia - El Segundo;90245;CA
AVwdLc9X_7pvs4fz3FXh;1061 W Bank Rd;Italian Restaurant;Celina;US;40.534969;-84.574349;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Burger;Bella's Italian Grille;45822;OH
AVwdliQXkufWRAb57V75;4100 N 2nd St;Ice Cream Shop,Dessert Shop,Ice Cream Parlors,Catering,Restaurants;Mcallen;US;26.239253;-98.214788;USD;Cheese, sausage, pepperoni;Supreme Ice Cream Pizza;Marble Slab Creamery;78504;TX
AVwdLJBzkufWRAb53D2R;208 Northgate One;Bagel Shop;San Rafael;US;38.00764;-122.5459;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;White Pizza Bagel;Bagel Street Cafe;94903;Santa Venetia
AVwdLKbg_7pvs4fz3Bwn;148 Main St;Restaurant;East Greenwich;US;41.661895;-71.449638;USD;beef, pizza sauce, onions and provolone cheese;Tuna Pizza;Raku Sakura;2818;RI
AVwdllt9IN2L1WUfxSQ-;5024 River Rd N;Latin American Restaurants,Caterers,Food and Beverage,Restaurants,Mexican Restaurant,Mexican Restaurants;Salem;US;44.998068;-123.0261094;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Mexican Pizza;La Hacienda Real;97303;OR
AVwdLmg6_7pvs4fz3HGN;8900 E Pinnacle Peak Rd;Wine Bar,Mediterranean Restaurants,Restaurants,Italian Restaurants,Pizza;Scottsdale;US;33.698406;-111.88866;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Margherita Pizza;Pane E Vino;85255;AZ
AVwdLmg6_7pvs4fz3HGN;8900 E Pinnacle Peak Rd;Wine Bar,Mediterranean Restaurants,Restaurants,Italian Restaurants,Pizza;Scottsdale;US;33.698406;-111.88866;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Il Bosco;Pane E Vino;85255;AZ
AVwdLmg6_7pvs4fz3HGN;8900 E Pinnacle Peak Rd;Wine Bar,Mediterranean Restaurants,Restaurants,Italian Restaurants,Pizza;Scottsdale;US;33.698406;-111.88866;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Margherita;Pane E Vino;85255;AZ
AVwdLmg6_7pvs4fz3HGN;8900 E Pinnacle Peak Rd;Wine Bar,Mediterranean Restaurants,Restaurants,Italian Restaurants,Pizza;Scottsdale;US;33.698406;-111.88866;USD;Cheese, sausage, pepperoni;Pizza Sopressata E Funghi;Pane E Vino;85255;AZ
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;7 Inch Two Topping Pizza;Roper's Reagle Beagle;62035;IL
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD;beef, pizza sauce, onions and provolone cheese;7 Inch Two Topping Pizza;Roper's Reagle Beagle;62035;IL
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Brick Oven Pizza;Roper's Reagle Beagle;62035;IL
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD;Cheese, sausage, pepperoni;Brick Oven Pizza;Roper's Reagle Beagle;62035;IL
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Alla Vodka;Roper's Reagle Beagle;62035;IL
AVwdLNGJByjofQCxmR_D;3045 Godfrey Rd;Sports Bar, Bar, and Food,Sports Bar,Bar,Food;Godfrey;US;38.93138028;-90.19108057;USD;beef, pizza sauce, onions and provolone cheese;Pizza Alla Vodka;Roper's Reagle Beagle;62035;IL
AVwdlr2UkufWRAb57Xiv;15030 S Harlan Rd;Pizza Place,Take Out Restaurants,Restaurant,Restaurants,Pizza;Lathrop;US;37.825893;-121.28692;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Combination Pizza;Milan's Pizza;95330;CA
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Chicken Wing Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Chicken Wing Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Sicilian Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Cheese, sausage, pepperoni;Sicilian Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Stuffed Pizza;Palace Pizza Bartow;33830;FL
AVwdLscCByjofQCxmXuJ;105 E Main St;Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant;Bartow;US;27.89632517;-81.84310734;USD;beef, pizza sauce, onions and provolone cheese;Stuffed Pizza;Palace Pizza Bartow;33830;FL
AVwdLVsGIN2L1WUftA0a;917 E Main St;Coffee Shop;Ashland;US;42.194127;-122.702854;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Focaccia Pizza Bread;Rogue Valley Roasting Company;97520;OR
AVwdlxt4IN2L1WUfxUR6;145 E 50th St;Hotel;New York;US;40.756137;-73.971505;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Margherita Pizza;The Kimberly Hotel;10022;Manhattan
AVwdlxt4IN2L1WUfxUR6;145 E 50th St;Hotel;New York;US;40.756137;-73.971505;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Margherita Pizza;The Kimberly Hotel;10022;Manhattan
AVwdLXVikufWRAb53Gmo;308 S Lamar Blvd;Pizza,Italian Restaurants,Restaurants,Pizza Place;Oxford;US;34.365494;-89.51891;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza or Calzone;Soulshine Pizza Factory;38655;MS
AVwdLXVikufWRAb53Gmo;308 S Lamar Blvd;Pizza,Italian Restaurants,Restaurants,Pizza Place;Oxford;US;34.365494;-89.51891;USD;Cheese, sausage, pepperoni;Pizza or Calzone;Soulshine Pizza Factory;38655;MS
AVwdM5a7_7pvs4fz3Vx9;220 E Central Pkwy;Health and Wellness,Medicine,Spa,Doctor's Office,Salon / Barbershop,Doctor's Office, Spa, and Salon / Barbershop;Altamonte Springs;US;28.671713;-81.385328;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Roll;Fiala Aesthetics | Metro Orlando Plastic Surgeon;32701;FL
AVwdmB5-ByjofQCxqp8V;988 Bedford St;Pizza Place;Abington;US;42.131256;-70.95031321;USD;beef, pizza sauce, onions and provolone cheese;One Topping Cheese Pizza;Louie's Famous Pizza;2351;MA
AVwdmB5-ByjofQCxqp8V;988 Bedford St;Pizza Place;Abington;US;42.131256;-70.95031321;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Plain Cheese Pizza;Louie's Famous Pizza;2351;MA
AVwdmB5-ByjofQCxqp8V;988 Bedford St;Pizza Place;Abington;US;42.131256;-70.95031321;USD;Cheese, sausage, pepperoni;Three Topping Cheese Pizza;Louie's Famous Pizza;2351;MA
AVwdmB5-ByjofQCxqp8V;988 Bedford St;Pizza Place;Abington;US;42.131256;-70.95031321;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Two Topping Cheese Pizza;Louie's Famous Pizza;2351;MA
AVwdMBFyIN2L1WUftIXm;195 W Dundee Rd;Greek Restaurant;Buffalo Grove;US;42.13871062;-87.962387;USD;beef, pizza sauce, onions and provolone cheese;Pizza Puff;Dengeos;60089;IL
AVwdMLnukufWRAb53P8v;768 W 1425 N;Pizza Place,Italian Restaurant,Sandwich Place,Pizza Place, Italian Restaurant, and Sandwich Place;Layton;US;41.08174152;-111.97999;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Blanca;Nypd Pizza & Delicatessen;84041;UT
AVwdMm47_7pvs4fz3Skc;One Leo Fraser Dr;Restaurant;Northfield;US;39.370394;-74.550154;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Mushroom Pizza;Atlantic City Country Club - Taproom Bar & Grille;8225;NJ
AVwdMm47_7pvs4fz3Skc;One Leo Fraser Dr;Restaurant;Northfield;US;39.370394;-74.550154;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Sausage Pizza;Atlantic City Country Club - Taproom Bar & Grille;8225;NJ
AVwdmp1BByjofQCxqwTQ;1167 Broad St;Pizza,Take Out Restaurants,Restaurants,Pizza Place;Augusta;US;33.47814;-81.9723;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Cheese Pizza;Mellow Mushroom;30901;GA
AVwdmp1BByjofQCxqwTQ;1167 Broad St;Pizza,Take Out Restaurants,Restaurants,Pizza Place;Augusta;US;33.47814;-81.9723;USD;Cheese, sausage, pepperoni;Pizza Base;Mellow Mushroom;30901;GA
AVwdMp9akufWRAb53VSo;191 7th St;Restaurant;Brooklyn;US;40.673207;-73.990482;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Bar Pizza;The Bahche;11215;NY
AVwdmxa6kufWRAb57ioq;11225 Huebner Rd;Mediterranean Restaurant;San Antonio;US;29.54587051;-98.57871294;USD;beef, pizza sauce, onions and provolone cheese;Chicken Pita Pizza;Zo��s Kitchen;78230;TX
AVwdmxa6kufWRAb57ioq;11225 Huebner Rd;Mediterranean Restaurant;San Antonio;US;29.54587051;-98.57871294;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Veggie Pita Pizza;Zo��s Kitchen;78230;TX
AVwdMX-NByjofQCxmfG6;505 3rd Ave;American Restaurant,American Restaurant Rose Hill;New York;US;40.74552159;-73.97801757;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Chorizo Sausage Pizza;Cinema Cafe Restaurant;10016;Nyc
AVwdmXtHIN2L1WUfxaaC;2320 S Union St;Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place;Des Moines;US;41.56511447;-93.6164546;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Mini 1 Topping Pizza;Baratta's;50315;IA
AVwdmXtHIN2L1WUfxaaC;2320 S Union St;Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place;Des Moines;US;41.56511447;-93.6164546;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;One Topping Pizza;Baratta's;50315;IA
AVwdMy3YIN2L1WUftQ8U;21 Lynn Ave;Italian Restaurant and Pizza Place;Oxford;US;39.509831;-84.749949;USD;Cheese, sausage, pepperoni;Kids Size Pizza;Larosa's Pizzeria;45056;Darrtown
AVwdMZiyIN2L1WUftMd4;200 Gulf Dr N;American Restaurant,Seafood Restaurant,Beach;Bradenton Beach;US;27.46694095;-82.69958496;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza;The Beachhouse;34217;FL
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD;beef, pizza sauce, onions and provolone cheese;10 Sweep The Kitchen and 10 Single Topping Pizzas;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;12 Sweep The Kitchen Pizza;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD;Cheese, sausage, pepperoni;14 Party Pizza;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;14 Sweep The Kitchen Pizza;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD;beef, pizza sauce, onions and provolone cheese;8 Single Topping Pizza;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;8 Sweep The Kitchen or Any 8 Specialty Pizza;Johnny's Pizza;71241;LA
AVwdN39oByjofQCxmu9Y;717 Sterlington Hwy;Pizza Place;Farmerville;US;32.77083563;-92.39532123;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Sweep The Kitchen Pizza;Johnny's Pizza;71241;LA
AVwdn6-7_7pvs4fz7t38;4911 Township Line Rd;Pizza Place,American Restaurant,Italian Restaurant;Drexel Hill;US;39.9551422;-75.32272687;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Chipotle Pizza;Tony Roni's Pizza Drexel Hill;19026;Drexelbrook
AVwdn6-7_7pvs4fz7t38;4911 Township Line Rd;Pizza Place,American Restaurant,Italian Restaurant;Drexel Hill;US;39.9551422;-75.32272687;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Chefs Surprise of The Day;Tony Roni's Pizza Drexel Hill;19026;Drexelbrook
AVwdN6NgByjofQCxmvTV;2801 Hampton Ave;Pizza Place;Saint Louis;US;38.60878933;-90.2887708;USD;Cheese, sausage, pepperoni;Cheese Pizza;Elicia's Pizza & Wings;63139;MO
AVwdNDAzByjofQCxmmcz;4002 Lincoln Blvd;Pizza,Italian Restaurant Marina del Rey,Italian Restaurant;Marina Del Rey;US;33.990407;-118.447324;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Pepperoni;Eddie's Italian Restaurant;90292;CA
AVwdNDAzByjofQCxmmcz;4002 Lincoln Blvd;Pizza,Italian Restaurant Marina del Rey,Italian Restaurant;Marina Del Rey;US;33.990407;-118.447324;USD;beef, pizza sauce, onions and provolone cheese;Pizza Sausage;Eddie's Italian Restaurant;90292;CA
AVwdNgxLkufWRAb53egW;1620 Camino De La Reina;Pizza Place,American Restaurant;San Diego;US;32.77067001;-117.1498411;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Yummy Honey Cheese Pizza;Sammy's Woodfired Pizza & Grill;92108;CA
AVwdNIZlByjofQCxmnaO;885 Town Center Dr;Restaurant;Wilmington;US;34.243118;-77.832161;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Chicago Deep Dish Pizza;The Melting Pot - Wilmington(nc);28405;Wilm
AVwdNIZlByjofQCxmnaO;885 Town Center Dr;Restaurant;Wilmington;US;34.243118;-77.832161;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Topping Dippers;The Melting Pot - Wilmington(nc);28405;Wilm
AVwdnLxHIN2L1WUfxikj;1717 Willamette Falls Dr;Bars & Clubs,Pubs,Neighborhood Bars,Sports Bars,Restaurants,Cafes,Pizza Place, American Restaurant, and Burger Joint Willamette,Bars,American Restaurants,Hamburgers & Hot Dogs,Breakfast Brunch & Lunch Restaurants,,Family Style Restaurants,Seafood Restaurants,Pizza,Taverns;West Linn;US;45.343731;-122.656528;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Margherita Pizza;J. Willys Public House and Eatery;97068;Wankers Corners
AVwdnNEJ_7pvs4fz7nHI;6 School St;Italian Restaurants,Mediterranean Restaurants,Restaurants;Peterborough;US;42.876728;-71.950645;USD;Cheese, sausage, pepperoni;Cheese Pizza;Marzanos;3458;NH
AVwdnNEJ_7pvs4fz7nHI;6 School St;Italian Restaurants,Mediterranean Restaurants,Restaurants;Peterborough;US;42.876728;-71.950645;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Margherita Pizza;Marzanos;3458;NH
AVwdnNEJ_7pvs4fz7nHI;6 School St;Italian Restaurants,Mediterranean Restaurants,Restaurants;Peterborough;US;42.876728;-71.950645;USD;beef, pizza sauce, onions and provolone cheese;Pepperoni Pizza;Marzanos;3458;NH
AVwdnNEJ_7pvs4fz7nHI;6 School St;Italian Restaurants,Mediterranean Restaurants,Restaurants;Peterborough;US;42.876728;-71.950645;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Del Giorno;Marzanos;3458;NH
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;Cheese, sausage, pepperoni;Chicken Parm Pizza;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Burger;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;beef, pizza sauce, onions and provolone cheese;Pizza Steak Sandwich;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Regularly New York Style Pizza;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Slice of Stuffed Pizza;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Taco Pizza;The Pizza Stop;19426;Rahns
AVwdnvpUIN2L1WUfxn4E;222 E Main St;Pizza Place;Collegeville;US;40.1839699;-75.45161311;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;White Pizza;The Pizza Stop;19426;Rahns
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD;Cheese, sausage, pepperoni;Bianca Large Pizza;Calabria Restaurant;10956;NY
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Bianca Medium Pizza;Calabria Restaurant;10956;NY
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD;beef, pizza sauce, onions and provolone cheese;Calabria Special Large Pizza;Calabria Restaurant;10956;NY
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Calabria Special Medium Pizza;Calabria Restaurant;10956;NY
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Calabria Special Sicilian Pizza;Calabria Restaurant;10956;NY
AVwdNvRjByjofQCxmtfE;80 S Main St;Pizza,Take Out Restaurants,Caterers,Italian Restaurants,Restaurants,Restaurant,Italian Restaurant,Pizza Place;New City;US;41.144833;-73.9899;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Cheese Large Pizza;Calabria Restaurant;10956;NY
